Date,ABEV,ODPV3.SA,VIV,PETR4.SA,BBAS3.SA,BOVA11.SA
2015-02-20,4.603146553039551,6.286823749542236,10.98422908782959,2.8625588417053223,6.371251106262207,49.84000015258789
2015-02-23,4.66104793548584,6.280602931976318,10.773667335510254,2.820986270904541,6.3473310470581055,49.79999923706055
2015-02-24,4.7189483642578125,6.286823749542236,11.0076265335083,2.939764976501465,6.286195755004883,50.40999984741211
2015-02-25,4.610383987426758,6.299259185791016,10.884795188903809,2.7912917137145996,6.153294563293457,50.36000061035156
2015-02-26,4.610383987426758,6.5231194496154785,10.64499282836914,2.740811347961426,6.116085052490234,50.310001373291016
2015-02-27,4.668283939361572,6.510682106018066,10.843855857849121,2.8358333110809326,6.304801940917969,50.0099983215332
2015-03-02,4.581741809844971,6.641270637512207,10.58065414428711,2.7972311973571777,6.291511058807373,49.59000015258789
2015-03-03,4.589014053344727,6.659924507141113,10.428581237792969,2.8417725563049316,6.280879020690918,49.83000183105469
2015-03-04,4.479924201965332,6.834042549133301,9.984068870544434,2.75268816947937,5.96457576751709,49.06999969482422
2015-03-05,4.465378761291504,6.653709411621094,9.884632110595703,2.7437808513641357,5.991156578063965,48.95000076293945
2015-03-06,4.349017143249512,6.591522693634033,9.580490112304688,2.7467501163482666,5.847622871398926,48.54999923706055
2015-03-09,4.254472732543945,6.4982452392578125,9.229559898376465,2.6487576961517334,5.619034767150879,47.75
2015-03-10,4.167202472686768,6.603960990905762,9.165220260620117,2.529979944229126,5.653590679168701,46.95000076293945
2015-03-11,4.225383281707764,6.666147232055664,9.153524398803711,2.5953078269958496,5.743963241577148,47.52000045776367
2015-03-12,4.159930229187012,6.827823638916016,9.258806228637695,2.515132427215576,5.821045398712158,47.45000076293945
2015-03-13,4.050840377807617,6.858918190002441,9.130126953125,2.476529359817505,5.680168628692627,47.209999084472656
2015-03-16,4.058114051818848,6.78104829788208,9.124277114868164,2.4913763999938965,5.680168628692627,47.380001068115234
2015-03-17,4.101748943328857,6.687645435333252,9.422574996948242,2.6309409141540527,5.967236042022705,48.91999816894531
2015-03-18,4.181746959686279,6.75614070892334,9.656525611877441,2.731903076171875,6.389859676361084,50.099998474121094
2015-03-19,4.087203025817871,6.687645435333252,9.019001007080078,2.6487576961517334,6.105452537536621,49.54999923706055
2015-03-20,4.2326555252075195,6.75614070892334,8.978055000305176,2.7378411293029785,6.363279819488525,50.31999969482422
2015-03-23,4.349017143249512,6.768594741821289,9.130126953125,2.770505428314209,6.368596076965332,50.43000030517578
2015-03-24,4.319926738739014,6.880677223205566,9.393328666687012,2.7972311973571777,6.354282855987549,50.040000915527344
2015-03-25,4.203564643859863,7.023900508880615,9.206162452697754,2.9100706577301025,6.208453178405762,50.290000915527344
2015-03-26,4.123567581176758,6.849545478820801,8.820135116577148,2.770505428314209,5.965405464172363,49.11000061035156
2015-03-27,4.116293907165527,6.612924575805664,8.592026710510254,2.7794137001037598,5.984311580657959,48.65999984741211
2015-03-30,4.196292400360107,6.774822235107422,8.890323638916016,2.883344888687134,6.162543773651123,49.81999969482422
2015-03-31,4.18902063369751,6.787275314331055,8.942961692810059,2.8684980869293213,6.186846733093262,49.5
2015-04-01,4.305381774902344,6.880677223205566,8.960512161254883,3.0466644763946533,6.419092178344727,50.79999923706055
2015-04-02,4.392652988433838,6.905588626861572,9.065788269042969,3.1743521690368652,6.64323091506958,51.5
2015-04-06,4.501742362976074,7.09861946105957,8.960512161254883,3.180290699005127,6.88087797164917,52.099998474121094
2015-04-07,4.5308332443237305,6.980310916900635,8.63296890258789,3.242649555206299,6.664838790893555,52.20000076293945
2015-04-08,4.625377178192139,6.818994998931885,8.902021408081055,3.1387181282043457,6.575721263885498,52.220001220703125
2015-04-09,4.596285820007324,6.806427001953125,8.942961692810059,3.438633680343628,6.335375785827637,52.27000045776367
2015-04-10,4.618103981018066,6.724725246429443,8.85812759399414,3.5069313049316406,6.562216281890869,52.650001525878906
2015-04-13,4.5526509284973145,6.599029541015625,8.770363807678223,3.643526315689087,6.548715591430664,52.61000061035156
2015-04-14,4.545377731323242,6.800139904022217,8.764511108398438,3.6999459266662598,6.5001068115234375,52.529998779296875
2015-04-15,4.56719446182251,6.7624359130859375,8.758666038513184,3.961259126663208,6.759356498718262,53.25
2015-04-16,4.596285820007324,6.668160915374756,8.986846923828125,3.8543596267700195,6.96459436416626,53.029998779296875
2015-04-17,4.545377731323242,6.724725246429443,8.986846923828125,3.845449686050415,6.629733085632324,52.45000076293945
2015-04-20,4.509014129638672,6.605311870574951,9.203322410583496,3.8810842037200928,6.597326755523682,52.2400016784668
2015-04-21,4.5308332443237305,,9.174071311950684,,,
2015-04-22,4.56719446182251,6.674449443817139,9.530970573425293,3.860297203063965,6.864673614501953,53.029998779296875
2015-04-23,4.6035590171813965,6.793858528137207,9.449060440063477,3.8216946125030518,7.099617958068848,54.040000915527344
2015-04-24,4.654468059539795,6.756147861480713,9.52511978149414,3.925625801086426,7.342663764953613,54.97999954223633
2015-04-27,4.66901159286499,6.850420951843262,9.665536880493164,3.717763662338257,7.129323482513428,53.959999084472656
2015-04-28,4.6762847900390625,6.756147861480713,9.800108909606934,3.7920005321502686,7.156329154968262,54.20000076293945
2015-04-29,4.6326494216918945,6.6241679191589355,9.835213661193848,3.806846857070923,7.021303176879883,53.68000030517578
2015-04-30,4.6035590171813965,6.605311870574951,9.60702896118164,3.8781144618988037,7.1887359619140625,54.619998931884766
2015-05-01,4.589014053344727,,9.542673110961914,,,
2015-05-04,4.5599236488342285,6.982483863830566,9.513415336608887,4.094884872436523,7.140127182006836,55.83000183105469
2015-05-05,4.6471943855285645,7.090493202209473,9.144818305969238,4.28493070602417,7.337261199951172,56.41999816894531
2015-05-06,4.690829277038574,7.0142502784729,9.150670051574707,4.094884872436523,7.321060657501221,55.43000030517578
2015-05-07,4.712646961212158,7.084139823913574,9.045350074768066,4.056281566619873,7.5235981941223145,55.31999969482422
2015-05-08,4.850827217102051,7.160380840301514,9.238428115844727,4.0117411613464355,7.561402320861816,55.5
2015-05-11,4.727192401885986,6.9888410568237305,8.998549461364746,4.088944911956787,7.57760763168335,55.52000045776367
2015-05-12,4.683557987213135,7.020604133605957,8.893231391906738,4.077067852020264,7.429079055786133,55.18000030517578
2015-05-13,4.6471943855285645,7.007899284362793,8.922487258911133,4.151304244995117,7.291355609893799,54.77000045776367
2015-05-14,4.7053751945495605,7.115909099578857,9.250133514404297,4.127549171447754,7.010499000549316,55.06999969482422
2015-05-15,4.756283283233643,7.211207866668701,9.35544204711914,4.169120788574219,7.08071231842041,55.59000015258789
2015-05-18,4.639922618865967,7.26839017868042,9.12141227722168,4.068160057067871,7.032102108001709,54.4900016784668
2015-05-19,4.581741809844971,7.274742603302002,9.004395484924316,3.8276333808898926,6.824167728424072,53.93000030517578
2015-05-20,4.5235595703125,7.3065104484558105,8.80546760559082,3.812786102294922,6.759356498718262,53.34000015258789
2015-05-21,4.479924201965332,7.242980480194092,8.688451766967773,4.00283145904541,6.651331901550293,53.54999923706055
2015-05-22,4.407197952270508,7.274742603302002,8.524630546569824,3.8810842037200928,6.4233245849609375,52.93000030517578
2015-05-26,4.261746406555176,7.3065104484558105,8.258049964904785,3.6791598796844482,6.478341102600098,52.2400016784668
2015-05-27,4.254472732543945,7.211207866668701,8.323216438293457,3.7237019538879395,6.585626125335693,52.650001525878906
2015-05-28,4.239928722381592,7.242980480194092,8.293593406677246,3.756366014480591,6.437078952789307,52.38999938964844
2015-05-29,4.181746959686279,7.0968475341796875,8.335061073303223,3.6613433361053467,6.255521297454834,51.349998474121094
2015-06-01,4.239928722381592,7.274742603302002,8.323216438293457,3.6702520847320557,6.294034957885742,51.459999084472656
2015-06-02,4.307948112487793,7.26839017868042,8.506856918334961,3.8246638774871826,6.450832843780518,52.619998931884766
2015-06-03,4.278692245483398,7.242980480194092,8.495010375976562,3.7979393005371094,6.217008113861084,52.040000915527344
2015-06-04,4.256750583648682,,8.31136417388916,,,
2015-06-05,4.329890727996826,7.293804168701172,8.127723693847656,3.732609987258911,6.142734050750732,51.369998931884766
2015-06-08,4.359146595001221,7.185797214508057,8.074406623840332,3.732609987258911,6.115224361419678,51.25
2015-06-09,4.351832389831543,7.179442405700684,8.015169143676758,3.860297203063965,6.195002555847168,51.349998474121094
2015-06-10,4.410345077514648,7.147674083709717,8.145493507385254,3.884054183959961,6.38481330871582,52.349998474121094
2015-06-11,4.395716190338135,7.211207866668701,7.979621887207031,3.8899919986724854,6.346301078796387,52.08000183105469
2015-06-12,4.359146595001221,7.127673625946045,7.99739408493042,3.866236686706543,6.2682623863220215,51.72999954223633
2015-06-15,4.322577953338623,7.10221529006958,8.009243965148926,3.8632659912109375,6.257120132446289,51.630001068115234
2015-06-16,4.417657852172852,7.095854759216309,8.127723693847656,3.973137140274048,6.466064453125,52.18000030517578
2015-06-17,4.46154260635376,6.981301307678223,8.30544376373291,3.901869535446167,6.282192230224609,51.63999938964844
2015-06-18,4.4907989501953125,6.968575954437256,8.471312522888184,3.9939229488372803,6.485563278198242,52.61000061035156
2015-06-19,4.439600944519043,6.879478454589844,8.121797561645508,3.904838800430298,6.4409894943237305,52.220001220703125
2015-06-22,4.498112678527832,7.064033031463623,8.11586856842041,3.9107789993286133,6.563573360443115,52.29999923706055
2015-06-23,4.498112678527832,6.943119525909424,8.068482398986816,3.8513898849487305,6.524569034576416,52.2599983215332
2015-06-24,4.46154260635376,6.994028568267822,8.216581344604492,3.925625801086426,6.652717590332031,52.25
2015-06-25,4.424973487854004,7.000394821166992,8.204731941223145,3.7415192127227783,6.569142818450928,51.65999984741211
2015-06-26,4.476170539855957,6.936750411987305,8.382458686828613,3.9226560592651367,6.825442790985107,52.380001068115234
2015-06-29,4.446913719177246,6.9112982749938965,8.10994815826416,3.815755605697632,6.630431652069092,51.5099983215332
2015-06-30,4.46154260635376,6.9112982749938965,8.252128601074219,3.7682440280914307,6.764156341552734,51.459999084472656
2015-07-01,4.446913719177246,7.032214641571045,8.281744003295898,3.6108627319335938,6.677788734436035,51.2400016784668
2015-07-02,4.4907989501953125,7.127673625946045,8.4772367477417,3.667283058166504,6.65828800201416,51.52000045776367
2015-07-06,4.454228401184082,7.114943981170654,8.346908569335938,3.417847156524658,6.644359588623047,50.650001525878906
2015-07-07,4.395716190338135,7.191315650939941,8.210661888122559,3.495054006576538,6.524569034576416,50.72999954223633
2015-07-08,4.307948112487793,7.095854759216309,7.991467475891113,3.403000593185425,6.452136516571045,50.220001220703125
2015-07-09,4.344518184661865,,7.967772483825684,,,
2015-07-10,4.50542688369751,7.064033031463623,8.062556266784668,3.5069313049316406,6.619287014007568,51.0
2015-07-13,4.556624412536621,7.051305770874023,8.181039810180664,3.500992774963379,6.65828800201416,51.5
2015-07-14,4.541996479034424,7.057667255401611,8.186962127685547,3.5603816509246826,6.666647434234619,51.70000076293945
2015-07-15,4.571252346038818,7.000394821166992,8.163267135620117,3.498023509979248,6.666647434234619,51.36000061035156
2015-07-16,4.541996479034424,7.051305770874023,8.228429794311523,3.5603816509246826,6.449345588684082,51.52000045776367
2015-07-17,4.50542688369751,7.000394821166992,8.02701473236084,3.388152837753296,6.296125888824463,50.7599983215332
2015-07-20,4.4907989501953125,6.981301307678223,7.967772483825684,3.2040464878082275,6.137328624725342,50.11000061035156
2015-07-21,4.4907989501953125,7.013118743896484,7.979621887207031,3.186229705810547,6.128965854644775,49.93000030517578
2015-07-22,4.395716190338135,6.904933452606201,7.541245937347412,3.0763602256774902,5.833662509918213,49.36000061035156
2015-07-23,4.249436378479004,6.6885576248168945,7.487931251525879,3.0050930976867676,5.741729736328125,48.2400016784668
2015-07-24,4.132413387298584,6.758562088012695,7.292440891265869,2.978367328643799,5.686014175415039,47.779998779296875
2015-07-27,4.066586971282959,6.71401309967041,7.25097131729126,2.820986270904541,5.858736991882324,47.349998474121094
2015-07-28,4.066586971282959,6.8540239334106445,7.268742561340332,2.975398063659668,5.850381374359131,48.18000030517578
2015-07-29,4.095842361450195,6.879478454589844,7.890759468078613,3.177321195602417,6.109470844268799,48.7400016784668
2015-07-30,4.088528156280518,6.889318466186523,7.748586654663086,3.094176769256592,6.003604412078857,48.43000030517578
2015-07-31,4.154355049133301,7.126436233520508,7.7130446434021,3.1149637699127197,6.142897605895996,49.369998931884766
2015-08-03,4.139726161956787,7.145665168762207,7.512161731719971,2.978367328643799,6.1958327293396,48.689998626708984
2015-08-04,4.154355049133301,7.299471855163574,7.316040515899658,3.0169711112976074,5.975747585296631,48.59000015258789
2015-08-05,4.16898250579834,7.241796016693115,7.512161731719971,2.972429037094116,6.045392990112305,48.779998779296875
2015-08-06,4.073899745941162,6.857272624969482,7.30415153503418,3.070420503616333,5.878241062164307,48.540000915527344
2015-08-07,4.037330627441406,6.780370235443115,7.078312397003174,2.877406597137451,5.705514907836914,47.04999923706055
2015-08-10,4.139726161956787,6.979040145874023,7.619139194488525,2.9664900302886963,5.855950832366943,47.880001068115234
2015-08-11,4.073899745941162,6.697057247161865,7.30415153503418,2.9635210037231445,5.928385257720947,48.150001525878906
2015-08-12,3.9715044498443604,6.626561164855957,7.030769348144531,2.916008949279785,5.666512489318848,46.939998626708984
2015-08-13,3.8617944717407227,6.60733699798584,6.900016784667969,2.820986270904541,5.418567657470703,46.5099983215332
2015-08-14,3.9056780338287354,6.485572814941406,6.917850017547607,2.7615976333618164,5.376778602600098,46.099998474121094
2015-08-17,3.8764214515686035,6.600925445556641,6.905961036682129,2.717055559158325,5.287628650665283,45.869998931884766
2015-08-18,3.942249059677124,6.632970809936523,7.161517143249512,2.669543981552124,5.465928554534912,46.040000915527344
2015-08-19,3.795968770980835,6.5945210456848145,6.929731845855713,2.5953078269958496,5.128830432891846,45.150001525878906
2015-08-20,3.8764214515686035,6.408667087554932,6.858414173126221,2.5804603099823,5.18176794052124,45.16999816894531
2015-08-21,3.7447710037231445,6.248453617095947,6.686062335968018,2.464651107788086,5.170621871948242,44.29999923706055
2015-08-24,3.6716301441192627,5.992103576660156,6.311642646789551,2.3429036140441895,5.033360958099365,42.900001525878906
2015-08-25,3.708200216293335,6.158729553222656,6.341361045837402,2.3310258388519287,4.968793869018555,43.060001373291016
2015-08-26,3.8179097175598145,6.280492305755615,6.585029125213623,2.414170026779175,5.213019847869873,44.65999984741211
2015-08-27,3.9276199340820312,6.376622676849365,6.834641933441162,2.6487576961517334,5.3982977867126465,46.29999923706055
2015-08-28,3.9056780338287354,6.280492305755615,6.6504034996032715,2.678452730178833,5.27197265625,45.79999923706055
2015-08-31,3.8544795513153076,6.267676830291748,6.614745616912842,2.728933334350586,5.005288124084473,45.34000015258789
2015-09-01,3.708200216293335,6.184365749359131,6.388667583465576,2.5507655143737793,4.876155853271484,44.16999816894531
2015-09-02,3.7228286266326904,6.1266865730285645,6.436386585235596,2.619063377380371,4.884576320648193,45.09000015258789
2015-09-03,3.803281545639038,6.088232040405273,6.430421352386475,2.6012465953826904,5.005288124084473,45.81999969482422
2015-09-04,3.7228286266326904,6.171546936035156,6.239542007446289,2.527010440826416,4.783516883850098,45.099998474121094
2015-09-08,3.752084732055664,6.184365749359131,6.281292915344238,2.56561279296875,4.80035924911499,45.34000015258789
2015-09-09,3.7085843086242676,6.248453617095947,6.251467704772949,2.4913763999938965,4.814394950866699,45.25
2015-09-10,3.664346694946289,6.184365749359131,6.197781562805176,2.3666586875915527,4.730179309844971,45.130001068115234
2015-09-11,3.561124563217163,6.120278835296631,6.084442615509033,2.274606943130493,4.603854179382324,44.880001068115234
2015-09-14,3.6127355098724365,6.197179794311523,6.275329113006592,2.2924225330352783,4.873817443847656,46.099998474121094
2015-09-15,3.6127355098724365,6.184365749359131,6.227606773376465,2.2716362476348877,5.050735950469971,45.900001525878906
2015-09-16,3.715956211090088,6.357398986816406,6.388667583465576,2.417140245437622,5.099247932434082,47.09000015258789
2015-09-17,3.693837881088257,6.420538902282715,6.358842849731445,2.3339953422546387,5.087834358215332,47.119998931884766
2015-09-18,3.605363607406616,6.298551082611084,6.072514057159424,2.256788969039917,4.802480697631836,45.790000915527344
2015-09-21,3.5684986114501953,6.227922439575195,5.971107006072998,2.1677050590515137,4.6483917236328125,45.209999084472656
2015-09-22,3.516887903213501,6.163718223571777,5.756362438201904,2.0697133541107178,4.645538330078125,44.939998626708984
2015-09-23,3.3841750621795654,6.195821285247803,5.452138423919678,2.0251717567443848,4.480032444000244,43.88999938964844
2015-09-24,3.4947688579559326,5.9903645515441895,5.475999355316162,2.0667433738708496,4.488593578338623,44.0
2015-09-25,3.5906169414520264,6.176560401916504,5.481964588165283,2.0251717567443848,4.351624965667725,
2015-09-28,3.4726500511169434,6.182980537414551,5.249323844909668,1.9123319387435913,4.134757995605469,42.75
2015-09-29,3.5242598056793213,6.202240467071533,5.3865227699279785,1.956873893737793,4.089099884033203,42.95000076293945
2015-09-30,3.6127355098724365,6.131616115570068,5.446175575256348,2.149888515472412,4.337357044219971,43.43000030517578
2015-10-01,3.634854793548584,6.234344482421875,5.51375150680542,2.0845603942871094,4.254604816436768,44.029998779296875
2015-10-02,3.7528209686279297,6.324228286743164,5.735019683837891,2.307270050048828,4.542811393737793,45.459999084472656
2015-10-05,3.83392333984375,6.465484142303467,5.872561931610107,2.322117567062378,4.611295700073242,46.130001068115234
2015-10-06,3.7749412059783936,6.362754821777344,5.986187934875488,2.4319875240325928,4.716875076293945,46.189998626708984
2015-10-07,3.7970590591430664,6.382016658782959,6.051968097686768,2.515132427215576,5.116369247436523,47.5
2015-10-08,3.7970590591430664,6.504005432128906,6.201473712921143,2.5982770919799805,5.042178153991699,47.59000015258789
2015-10-09,3.8486690521240234,6.491166591644287,6.249316692352295,2.613124370574951,5.2818732261657715,47.790000915527344
2015-10-12,3.760194778442383,,6.183531761169434,,,
2015-10-13,3.516887903213501,6.362754821777344,5.914424896240234,2.414170026779175,4.842430591583252,45.93000030517578
2015-10-14,3.5316340923309326,6.420538902282715,5.896483898162842,2.363689422607422,4.796774387359619,45.29999923706055
2015-10-15,3.693837881088257,6.439802169799805,5.956287384033203,2.3755671977996826,4.72829008102417,45.790000915527344
2015-10-16,3.6790919303894043,6.484743595123291,5.878543853759766,2.360720634460449,4.645538330078125,45.849998474121094
2015-10-19,3.6569738388061523,6.388435363769531,5.770899295806885,2.360720634460449,4.850992202758789,46.0
2015-10-20,3.6717188358306885,6.356334686279297,5.729036808013916,2.3904149532318115,4.6940484046936035,45.54999923706055
2015-10-21,3.627481698989868,6.375593185424805,5.66923713684082,2.3013315200805664,4.7511186599731445,45.560001373291016
2015-10-22,3.68646502494812,6.311390399932861,5.872561931610107,2.38150691986084,4.822455406188965,46.29999923706055
2015-10-23,3.715956211090088,6.420538902282715,5.878543853759766,2.372598171234131,4.756826400756836,45.959999084472656
2015-10-26,3.664346694946289,6.433380603790283,6.141673564910889,2.3310258388519287,4.662659645080566,45.779998779296875
2015-10-27,3.7085843086242676,6.426961898803711,5.956287384033203,2.256788969039917,4.725436687469482,45.54999923706055
2015-10-28,3.605363607406616,6.452640533447266,5.890503883361816,2.360720634460449,4.645538330078125,45.34000015258789
2015-10-29,3.5906169414520264,6.401278018951416,6.016090393066406,2.259758472442627,4.422963619232178,44.18000030517578
2015-10-30,3.5906169414520264,6.384484767913818,6.195492744445801,2.2894535064697266,4.557077884674072,44.400001525878906
2015-11-02,3.6496007442474365,,6.255295753479004,,,
2015-11-03,3.81180477142334,6.62357759475708,6.557102680206299,2.518101453781128,4.959424018859863,46.630001068115234
2015-11-04,3.7307026386260986,6.526646614074707,6.473267555236816,2.3993232250213623,4.979400634765625,46.18000030517578
2015-11-05,3.7307026386260986,6.636505603790283,6.191818714141846,2.408231735229492,5.221948146820068,46.45000076293945
2015-11-06,3.6717188358306885,6.849749565124512,6.329549789428711,2.322117567062378,4.96513032913208,45.529998779296875
2015-11-09,3.561124563217163,6.558957576751709,6.13792610168457,2.3488426208496094,4.896647930145264,44.7599983215332
2015-11-10,3.627481698989868,6.591266632080078,6.143914699554443,2.259758472442627,4.888086795806885,44.93000030517578
2015-11-11,3.7012112140655518,6.539571285247803,6.317574977874756,2.2924225330352783,4.92518424987793,45.779998779296875
2015-11-12,3.6496007442474365,6.62357759475708,6.161880970001221,2.2508504390716553,4.910915374755859,45.33000183105469
2015-11-13,3.634854793548584,6.571881294250488,5.850493907928467,2.158797025680542,4.870965480804443,45.220001220703125
2015-11-16,3.664346694946289,6.72050666809082,6.030138969421387,2.2864837646484375,4.936596393585205,45.439998626708984
2015-11-17,3.693837881088257,6.785128593444824,6.072055816650391,2.304300546646118,5.025055408477783,45.88999938964844
2015-11-18,3.782313585281372,6.688200950622559,6.233738422393799,2.322117567062378,5.0621514320373535,46.08000183105469
2015-11-19,3.7896852493286133,6.57834529876709,6.443325996398926,2.3280563354492188,5.3446502685546875,46.70000076293945
2015-11-20,3.81180477142334,,6.41338586807251,,,
2015-11-23,3.7307026386260986,6.752817153930664,6.329549789428711,2.3993232250213623,5.298994064331055,46.459999084472656
2015-11-24,3.7307026386260986,6.694660663604736,6.317574977874756,2.524040699005127,5.356827735900879,46.790000915527344
2015-11-25,3.6569738388061523,6.558957576751709,6.018163204193115,2.345872640609741,5.011224746704102,45.40999984741211
2015-11-27,3.6127355098724365,6.591266632080078,5.922351360321045,2.256788969039917,4.979546070098877,44.59000015258789
2015-11-30,3.516887903213501,6.429718494415283,5.616951942443848,2.277575969696045,4.6915435791015625,43.70000076293945
2015-12-01,3.546379327774048,6.410332202911377,5.70654821395874,2.224125385284424,4.6915435791015625,43.529998779296875
2015-12-02,3.55375337600708,6.436180114746094,5.772694110870361,2.2330338954925537,4.7289838790893555,43.459999084472656
2015-12-03,3.6496007442474365,6.668811321258545,5.904983997344971,2.369628429412842,5.126424312591553,44.970001220703125
2015-12-04,3.5906169414520264,6.72050666809082,5.790733814239502,2.2330338954925537,4.988186359405518,44.099998474121094
2015-12-07,3.597989559173584,6.604193687438965,5.790733814239502,2.1350417137145996,4.968025207519531,43.95000076293945
2015-12-08,3.546379327774048,6.630039691925049,5.760666370391846,2.11722469329834,4.919064521789551,43.04999923706055
2015-12-09,3.605363607406616,6.662349700927734,5.868906021118164,2.2716362476348877,5.414427280426025,44.650001525878906
2015-12-10,3.4652767181396484,6.591266632080078,5.808774471282959,2.212247371673584,5.184027671813965,44.31999969482422
2015-12-11,3.406292676925659,6.584805011749268,5.670469760894775,2.152858257293701,5.083225250244141,43.91999816894531
2015-12-14,3.3841750621795654,6.365095615386963,5.760666370391846,2.1409802436828613,4.868052959442139,43.43000030517578
2015-12-15,3.362056016921997,6.371559143066406,5.766683101654053,2.203338861465454,4.9031572341918945,43.5
2015-12-16,3.4873971939086914,6.34581995010376,5.965117931365967,2.1647355556488037,4.827094078063965,43.7400016784668
2015-12-17,3.406292676925659,6.423525810241699,5.83282470703125,2.138010263442993,4.794912815093994,43.7400016784668
2015-12-18,3.273581027984619,6.313446044921875,5.688509941101074,2.0845603942871094,4.666190147399902,42.58000183105469
2015-12-21,3.280954122543335,6.151559829711914,5.45399284362793,1.971720814704895,4.3619384765625,41.95000076293945
2015-12-22,3.3397152423858643,6.1968889236450195,5.544192790985107,2.016263008117676,4.388267517089844,42.22999954223633
2015-12-23,3.414095878601074,6.209836959838867,5.71256160736084,2.057835817337036,4.344385147094727,42.75
2015-12-24,3.3992202281951904,,5.700536727905273,,,
2015-12-28,3.4736011028289795,6.20336389541626,5.718574523925781,1.9895377159118652,4.38241720199585,42.5
2015-12-29,3.4810397624969482,6.158033847808838,5.664453983306885,1.986568570137024,4.329757213592529,42.41999816894531
2015-12-30,3.3174002170562744,6.119184970855713,5.4179158210754395,1.9895377159118652,4.312204837799072,42.130001068115234
2015-12-31,3.3174002170562744,,5.429940700531006,,,
2016-01-04,3.1760759353637695,5.834269046783447,5.391857624053955,2.0400187969207764,4.165929317474365,41.099998474121094
2016-01-05,3.220705270767212,6.080333232879639,5.361635684967041,1.9835989475250244,4.180556297302246,41.18000030517578
2016-01-06,3.1835153102874756,6.151559829711914,5.258874893188477,1.9004545211791992,4.180556297302246,40.5
